session_id,customer_id,pages_viewed,time_on_site,device_type,traffic_source,session_date,converted,bounce,cart_additions,checkout_started,exit_page,browser,is_logged_in
20400,8456,1,363.4835532903536,tablet,paid,2020-08-10,0,1,2,0,cart,Chrome,0
20401,3311,5,334.6162286199338,tablet,email,2023-03-15,0,0,1,0,checkout,Chrome,0
20402,5836,5,192.9959419068061,mobile,email,2019-09-11,0,1,1,1,product,Edge,1
20403,7111,3,238.67716914678385,mobile,email,2023-05-05,1,0,1,0,cart,Firefox,0
20404,4000,3,154.73865990741345,tablet,email,2023-11-30,0,0,1,0,homepage,Chrome,1
20405,1661,3,320.6097100406811,mobile,email,2021-07-17,0,1,1,1,cart,Chrome,1
20406,6611,2,70.59134432695751,tablet,social,2024-05-27,0,0,0,0,product,Chrome,1
20407,7804,6,124.019112610157,tablet,organic,2023-05-11,0,0,0,0,cart,Edge,1
20408,590,3,169.64466861314543,desktop,paid,2021-04-15,0,0,1,1,cart,Edge,1
20409,3177,6,227.4672996437185,mobile,organic,2021-04-26,0,0,4,0,checkout,Chrome,1
20410,9640,4,152.6435293052309,mobile,social,2019-05-26,1,0,2,0,cart,Chrome,1
20411,7019,7,251.1958737829215,tablet,direct,2019-02-03,0,0,0,0,checkout,Chrome,1
20412,8170,4,212.37772990546543,tablet,organic,2020-12-23,0,1,1,1,homepage,Firefox,1
20413,2908,6,216.7361966278953,mobile,paid,2019-03-23,1,0,2,0,product,Chrome,1
20414,4248,5,242.9819207593776,mobile,paid,2019-08-19,0,0,2,1,homepage,Chrome,1
20415,7196,12,265.10934338447765,desktop,social,2020-03-16,0,0,0,0,cart,Chrome,1
20416,4352,2,302.73558768284323,tablet,direct,2024-03-17,0,0,0,0,product,Edge,1
20417,4088,3,357.6211762625531,desktop,paid,2023-09-02,0,1,2,1,homepage,Chrome,1
20418,9527,7,283.3082413197796,desktop,social,2021-12-28,0,1,3,0,product,Safari,1
20419,4992,3,316.3508503322185,tablet,email,2024-05-19,0,0,1,1,homepage,Chrome,1
20420,9374,5,245.19724252225976,mobile,direct,2023-02-27,0,0,6,1,cart,Chrome,1
20421,5921,4,156.91450984007318,tablet,social,2023-10-24,1,0,2,1,cart,Chrome,1
20422,7543,2,406.2023378164713,desktop,direct,2023-05-05,0,0,2,1,homepage,Chrome,0
20423,1388,4,457.45085450325104,tablet,paid,2021-12-26,0,0,0,0,product,Chrome,0
20424,7274,4,492.3650333626479,desktop,direct,2024-12-22,1,0,1,1,homepage,Edge,1
20425,7653,7,316.76509752179004,tablet,email,2024-06-26,0,1,3,0,checkout,Safari,1
20426,6734,3,440.5447377268689,mobile,email,2022-04-04,0,1,0,0,checkout,Safari,1
20427,4848,2,189.59705284109424,desktop,email,2019-04-02,0,0,0,0,cart,Chrome,1
20428,5367,4,252.16082304257108,desktop,social,2024-07-24,0,0,1,0,product,Safari,0
20429,5275,2,463.08257819257193,mobile,social,2024-05-29,0,0,0,0,product,Safari,1
20430,3333,5,169.10475818532638,mobile,paid,2020-11-12,0,0,0,0,product,Firefox,1
20431,5604,4,369.6492877724248,desktop,organic,2024-01-29,0,0,0,0,cart,Chrome,0
20432,8543,3,495.4516549294298,mobile,social,2019-08-21,0,0,1,1,product,Chrome,1
20433,5375,8,308.6508161971917,mobile,direct,2019-05-05,0,0,2,1,checkout,Chrome,0
20434,8719,8,308.7148695462333,tablet,direct,2019-12-16,0,0,2,1,homepage,Chrome,1
20435,1359,6,409.7105815780736,tablet,direct,2020-09-13,0,0,1,0,homepage,Chrome,1
20436,8117,3,178.22605618607872,desktop,email,2024-07-20,0,1,1,1,product,Chrome,1
20437,2415,10,105.51394530668207,desktop,email,2021-06-01,0,0,2,1,checkout,Chrome,1
20438,7818,5,519.2220261571714,mobile,direct,2022-10-28,0,0,0,0,cart,Chrome,0
20439,9654,6,233.73442977924103,tablet,social,2023-07-03,0,0,3,1,checkout,Chrome,0
20440,4907,5,233.1363629878806,mobile,direct,2021-10-29,1,0,0,0,checkout,Chrome,0
20441,2124,5,346.18729572648635,tablet,email,2023-03-06,0,0,4,0,cart,Chrome,1
20442,9538,5,358.22594171057096,desktop,paid,2023-11-03,0,0,1,0,checkout,Chrome,1
20443,8419,2,184.84199338928988,mobile,email,2019-04-01,1,0,0,0,cart,Chrome,1
20444,3585,2,281.8713404720945,desktop,email,2022-08-25,0,1,1,0,checkout,Firefox,1
20445,7769,3,133.09152203849902,desktop,organic,2021-12-23,0,1,1,1,checkout,Firefox,0
20446,2682,6,547.2417417929357,desktop,social,2024-09-19,0,0,2,1,cart,Edge,0
20447,7254,6,285.50008881234777,mobile,direct,2020-04-14,0,0,0,0,product,Safari,1
20448,8553,6,218.932946757195,desktop,direct,2023-01-08,0,0,2,1,cart,Chrome,1
20449,3867,9,526.3528706483377,tablet,direct,2024-06-02,0,0,0,0,checkout,Chrome,1
20450,2971,3,336.7322759666551,desktop,paid,2023-09-14,0,0,2,0,cart,Firefox,1
20451,7040,7,240.57608026764788,tablet,social,2022-01-22,0,0,1,1,cart,Chrome,0
20452,8979,3,312.36573499823504,desktop,email,2019-01-26,0,0,2,1,homepage,Chrome,1
20453,2825,6,418.0140072456417,mobile,direct,2024-04-30,0,0,1,1,homepage,Chrome,1
20454,3022,4,394.4986279358,desktop,email,2023-01-04,0,1,3,0,homepage,Chrome,1
20455,6761,2,310.14595106656753,desktop,organic,2020-08-09,0,0,3,0,cart,Chrome,1
20456,5214,8,308.8177322432355,mobile,email,2023-09-16,0,0,1,0,checkout,Safari,1
20457,1236,7,263.8671979285633,mobile,direct,2022-05-01,1,1,0,0,homepage,Chrome,0
20458,2656,5,195.67049592512208,mobile,email,2020-10-14,0,0,1,1,product,Firefox,0
20459,7550,5,271.655866382443,mobile,organic,2024-03-10,0,0,1,1,product,Edge,1
20460,8526,7,281.551493089787,mobile,social,2022-06-17,0,1,0,0,homepage,Chrome,1
20461,7637,5,293.10405490109804,tablet,social,2021-03-26,1,0,1,1,product,Safari,1
20462,2572,5,540.2742574989036,tablet,email,2021-05-07,0,0,2,0,homepage,Firefox,1
20463,3579,4,257.18257887328707,mobile,paid,2024-12-05,0,0,2,0,checkout,Chrome,0
20464,7974,9,338.1834605023482,desktop,direct,2021-01-11,1,0,2,1,checkout,Chrome,0
20465,8686,5,463.8556760903343,tablet,email,2024-07-23,0,0,2,1,cart,Chrome,1
20466,8876,5,567.793070560849,desktop,direct,2023-08-02,0,0,2,1,checkout,Safari,0
20467,3689,7,344.04578651304195,mobile,direct,2020-09-13,1,0,0,0,homepage,Chrome,1
20468,7330,3,251.5868287109118,desktop,organic,2022-04-10,0,0,2,1,checkout,Chrome,1
20469,1429,5,282.8376123221391,tablet,paid,2022-06-14,1,1,1,1,homepage,Chrome,0
20470,1675,9,291.3223319349472,desktop,organic,2024-03-21,1,0,0,0,product,Safari,0
20471,197,4,165.47480233325686,desktop,email,2019-08-18,0,0,1,0,cart,Chrome,1
20472,292,5,271.6221338150028,tablet,direct,2023-10-20,0,0,1,1,checkout,Chrome,1
20473,3081,5,476.7719643023075,tablet,social,2022-12-13,1,1,1,0,homepage,Firefox,0
20474,2233,3,281.8561094597102,desktop,paid,2021-05-25,0,0,0,0,product,Chrome,0
20475,5535,5,40.99645972235281,mobile,direct,2023-04-27,0,0,1,1,cart,Edge,1
20476,6598,3,464.4642616064035,tablet,social,2021-03-04,0,1,0,0,cart,Chrome,1
20477,378,7,399.2217479843253,tablet,social,2023-05-24,0,0,0,0,product,Safari,1
20478,2919,2,233.2890720646526,desktop,organic,2024-08-01,0,1,1,1,product,Safari,1
20479,5387,6,252.56190788041187,tablet,organic,2021-07-31,0,0,2,1,checkout,Safari,1
20480,3895,6,464.5643675893522,desktop,direct,2021-02-17,0,0,3,1,checkout,Safari,1
20481,1482,4,217.58298000866515,desktop,organic,2019-11-06,0,0,1,0,product,Firefox,1
20482,8567,6,395.9241296460469,tablet,direct,2023-01-02,0,0,1,1,checkout,Safari,0
20483,7636,5,297.90548493964724,mobile,social,2022-01-07,0,0,1,0,product,Chrome,0
20484,2806,2,188.1432269790592,tablet,paid,2021-06-03,0,0,2,1,cart,Safari,0
20485,6882,8,235.26753123355488,desktop,social,2019-05-21,0,1,0,0,checkout,Chrome,1
20486,5474,6,260.38176886399145,tablet,paid,2022-01-06,1,0,3,1,checkout,Chrome,1
20487,4137,8,313.3195105215728,mobile,email,2024-11-16,1,0,0,0,checkout,Chrome,1
20488,6835,7,346.31547976806445,tablet,direct,2024-04-25,0,1,2,1,checkout,Chrome,0
20489,3644,5,99.99219864659456,desktop,direct,2021-08-12,0,0,2,0,homepage,Edge,0
20490,1491,7,117.53546970452024,desktop,organic,2020-02-14,0,0,1,0,homepage,Chrome,1
20491,6765,3,328.6002007030759,tablet,direct,2021-04-28,0,0,0,0,homepage,Chrome,0
20492,2463,8,336.14280104945203,tablet,paid,2020-10-23,0,0,1,1,checkout,Safari,1
20493,7781,1,407.6085141162407,mobile,direct,2021-08-19,0,1,0,0,checkout,Safari,1
20494,2823,6,276.4045722708613,mobile,organic,2019-04-16,0,1,1,0,checkout,Edge,0
20495,2501,3,764.6362210701627,tablet,direct,2021-11-22,0,0,0,0,cart,Chrome,0
20496,4270,5,529.629335944641,desktop,paid,2021-08-01,1,0,2,1,checkout,Safari,1
20497,751,5,247.78042341336436,mobile,paid,2024-07-09,0,0,0,0,cart,Chrome,1
20498,5185,3,362.3721969583131,desktop,email,2023-04-07,0,0,1,1,homepage,Safari,1
20499,2963,7,335.4089429769191,mobile,email,2022-03-12,0,1,4,0,checkout,Chrome,1
20500,6544,6,428.4107262446517,desktop,organic,2022-12-31,0,0,2,0,cart,Chrome,1
20501,1638,4,209.6324399036966,tablet,organic,2021-10-07,0,0,0,0,homepage,Safari,0
20502,3277,7,311.9895508767473,tablet,organic,2021-12-21,0,0,1,0,product,Chrome,0
20503,6931,3,191.7446886567276,desktop,social,2019-12-24,0,0,1,0,product,Safari,1
20504,3409,7,376.28288007112974,tablet,paid,2019-01-14,0,0,0,0,checkout,Chrome,0
20505,3504,6,313.77052056563986,tablet,direct,2023-07-16,0,0,1,0,product,Firefox,1
20506,6801,5,211.86033299464825,tablet,email,2024-11-22,0,1,2,1,homepage,Chrome,0
20507,1205,4,105.92289405978424,desktop,direct,2019-12-11,0,1,0,0,homepage,Edge,0
20508,178,3,277.9416455586498,tablet,social,2020-07-01,0,0,1,0,product,Edge,1
20509,5891,3,249.31654373158324,tablet,email,2020-03-22,0,0,1,0,cart,Chrome,0
20510,3311,7,337.1671518948261,tablet,email,2020-03-12,0,0,1,1,product,Chrome,1
20511,4906,9,207.55539817644444,desktop,paid,2020-07-06,0,1,0,0,product,Chrome,1
20512,4632,6,539.5266662982738,tablet,organic,2019-06-05,0,0,0,0,cart,Chrome,1
20513,7161,6,14.2802664218768,desktop,email,2020-06-05,0,0,0,0,checkout,Edge,1
20514,7450,5,175.82198365583713,tablet,email,2020-04-01,0,0,1,0,homepage,Safari,1
20515,9441,5,404.1254405219672,tablet,email,2021-03-12,0,0,1,0,product,Chrome,1
20516,5111,3,165.43938636223595,tablet,paid,2024-12-10,0,0,2,1,cart,Chrome,0
20517,1898,3,435.31262207297794,mobile,email,2024-12-26,0,0,1,1,checkout,Chrome,1
20518,598,9,558.6043485078166,desktop,paid,2022-11-04,0,0,1,1,cart,Edge,1
20519,9568,5,274.2420752447146,mobile,social,2024-02-24,0,1,0,0,homepage,Chrome,0
20520,6022,6,313.05342834262814,tablet,email,2020-11-23,0,0,1,1,homepage,Chrome,1
20521,8998,9,296.67283353818914,desktop,social,2022-04-22,0,0,0,0,cart,Chrome,0
20522,6147,11,456.9575557029828,mobile,email,2024-04-03,0,0,3,0,cart,Edge,1
20523,2249,4,189.41701371519855,mobile,organic,2020-05-05,0,1,0,0,homepage,Chrome,0
20524,4624,5,172.76620216169223,tablet,organic,2024-01-08,0,1,4,0,cart,Chrome,1
20525,4246,3,197.27015283657423,tablet,email,2023-03-05,0,0,2,0,cart,Chrome,1
20526,8192,5,218.17187351390865,desktop,social,2019-04-13,0,1,3,1,checkout,Safari,1
20527,6104,3,218.7883940570933,mobile,social,2024-11-07,0,0,1,0,homepage,Chrome,1
20528,8295,6,199.6829399408894,desktop,direct,2019-04-15,0,0,0,0,cart,Edge,0
20529,8750,7,282.8150634912451,tablet,social,2022-11-15,0,0,1,1,cart,Safari,1
20530,4470,4,487.1053202296018,desktop,organic,2020-02-07,0,0,1,0,cart,Edge,0
20531,3333,7,328.47591360976776,tablet,direct,2020-08-15,0,1,0,0,homepage,Safari,1
20532,7189,4,343.3879331553525,mobile,organic,2022-09-16,0,0,1,0,cart,Safari,0
20533,1501,4,213.2293477779239,tablet,organic,2020-12-05,0,0,1,0,checkout,Firefox,0
20534,4250,4,238.1908292718797,mobile,social,2023-11-13,0,0,1,0,product,Chrome,1
20535,7161,5,204.4203552330312,tablet,social,2022-08-29,0,0,0,0,cart,Safari,1
20536,718,4,257.0581805045896,desktop,organic,2019-01-31,0,0,0,0,homepage,Safari,1
20537,7571,6,230.6072565945966,mobile,organic,2024-08-13,0,0,0,0,cart,Chrome,1
20538,9453,5,310.79163551782506,desktop,organic,2022-07-13,1,0,1,1,homepage,Chrome,0
20539,7864,5,179.58408028159502,mobile,social,2022-09-21,0,0,1,0,checkout,Edge,1
20540,6299,5,238.07844994476844,tablet,organic,2023-02-22,1,1,1,1,product,Safari,0
20541,4135,6,178.8329270546732,tablet,direct,2020-11-14,0,1,1,1,product,Chrome,0
20542,4969,4,295.7659792210381,mobile,email,2019-08-31,1,0,1,0,cart,Chrome,0
20543,4155,9,204.54861960366188,desktop,organic,2024-07-29,0,0,2,0,product,Edge,1
20544,4761,5,297.3453828477861,tablet,organic,2024-05-03,0,0,0,0,product,Chrome,1
20545,8847,2,254.66774087438404,mobile,social,2019-09-19,0,0,2,1,cart,Chrome,0
20546,7906,6,564.5708470998454,desktop,organic,2019-05-14,0,0,0,0,checkout,Chrome,1
20547,7079,5,337.9636990861179,mobile,organic,2020-09-08,0,0,2,0,cart,Firefox,1
20548,3540,5,293.8321041851054,tablet,direct,2022-09-03,0,0,2,1,homepage,Safari,1
20549,6761,5,146.14335293158214,mobile,social,2022-06-17,0,0,1,0,homepage,Chrome,1
20550,2163,3,254.0859497008369,mobile,paid,2021-06-04,0,0,2,1,cart,Firefox,1
20551,2297,4,151.26877180948978,tablet,social,2022-03-04,0,0,1,1,homepage,Chrome,1
20552,246,6,308.842892249184,tablet,direct,2024-11-02,0,0,0,0,cart,Chrome,1
20553,6510,3,269.8044644639858,mobile,paid,2024-09-09,0,0,0,0,homepage,Chrome,0
20554,1828,2,406.7716579940448,mobile,social,2019-07-25,0,1,0,0,product,Chrome,1
20555,3473,10,349.4915657310411,desktop,organic,2022-01-01,0,0,0,0,homepage,Safari,0
20556,3745,6,336.11370122266084,desktop,direct,2024-07-30,0,1,1,0,checkout,Edge,1
20557,3859,5,280.155124514655,tablet,direct,2019-05-15,0,0,1,1,homepage,Chrome,0
20558,8343,4,268.91678783930496,desktop,direct,2023-04-30,0,0,1,1,checkout,Chrome,1
20559,7609,5,341.04162155470243,desktop,social,2020-05-08,0,0,0,0,checkout,Edge,1
20560,4034,4,137.29314514629806,mobile,organic,2021-08-22,0,0,0,0,checkout,Safari,0
20561,592,7,469.12493533586166,mobile,direct,2019-06-13,0,1,0,0,homepage,Chrome,0
20562,877,6,198.66507191781352,mobile,direct,2023-01-18,0,0,0,0,checkout,Edge,1
20563,942,4,467.0299538505709,mobile,social,2019-08-05,0,0,2,0,product,Chrome,1
20564,8918,9,155.92386947061664,tablet,email,2024-11-25,0,0,3,1,checkout,Firefox,1
20565,973,5,263.6046721443979,tablet,paid,2024-05-06,0,1,1,0,checkout,Firefox,1
20566,6021,5,417.6960165237748,tablet,social,2020-07-02,1,0,0,0,homepage,Safari,1
20567,4717,6,257.3288663725753,desktop,direct,2024-08-14,0,0,0,0,cart,Safari,1
20568,8452,7,381.32451215836255,tablet,direct,2024-11-07,0,1,1,0,checkout,Firefox,0
20569,7095,8,355.78207250088985,tablet,organic,2019-10-20,0,0,2,1,product,Firefox,1
20570,6620,2,437.90805348361016,mobile,paid,2019-01-27,0,0,2,0,checkout,Edge,1
20571,9485,2,92.59758994930066,mobile,direct,2022-01-11,0,0,2,1,checkout,Safari,0
20572,5262,5,331.66495523975254,mobile,direct,2021-03-10,0,0,1,0,cart,Firefox,1
20573,1280,3,211.61822805533677,mobile,direct,2020-01-06,0,0,2,1,homepage,Chrome,1
20574,8178,5,81.14245741026124,tablet,direct,2024-02-21,0,0,1,0,homepage,Chrome,1
20575,6117,1,303.44717525432765,tablet,social,2021-05-27,0,1,2,1,cart,Chrome,1
20576,644,3,297.52002437764696,mobile,paid,2022-06-11,0,0,1,0,product,Safari,1
20577,3982,2,470.71983269599735,desktop,organic,2021-06-12,0,0,0,0,cart,Chrome,1
20578,4952,7,363.4366430249949,desktop,social,2023-04-07,1,0,0,0,homepage,Safari,1
20579,3275,6,362.9742551727133,mobile,social,2024-07-26,0,0,1,0,checkout,Chrome,0
20580,1711,1,211.43967762730463,mobile,direct,2022-03-13,0,1,0,0,checkout,Chrome,1
20581,985,3,330.38478122401364,tablet,paid,2023-01-31,0,0,0,0,homepage,Chrome,1
20582,1113,3,349.0958531520729,desktop,email,2024-09-08,0,0,0,0,product,Chrome,1
20583,353,1,308.78191825926046,desktop,email,2021-03-10,0,1,0,0,cart,Chrome,1
20584,5681,9,336.25073480027805,tablet,social,2024-01-20,1,0,1,1,cart,Chrome,0
20585,1768,3,272.78533007219494,tablet,paid,2020-08-16,0,0,0,0,cart,Chrome,0
20586,3669,5,310.3460211188288,tablet,paid,2021-05-16,0,0,1,0,homepage,Safari,1
20587,6044,4,198.4515980762748,desktop,paid,2021-10-23,0,0,1,1,product,Chrome,0
20588,533,2,514.8149826295911,desktop,direct,2020-12-14,1,0,0,0,cart,Chrome,0
20589,6213,6,222.40286657412267,tablet,paid,2023-06-21,0,0,3,1,homepage,Chrome,1
20590,3277,10,104.62569928211072,mobile,social,2024-09-02,0,0,1,1,homepage,Chrome,1
20591,1993,3,519.600826666355,mobile,direct,2022-03-20,0,0,3,0,cart,Safari,0
20592,9755,4,278.043701663674,mobile,direct,2021-10-29,0,0,0,0,homepage,Chrome,0
20593,761,7,643.3004375135611,desktop,email,2024-03-13,0,0,1,1,cart,Chrome,1
20594,5077,5,197.98631167640264,tablet,social,2022-03-01,0,0,3,1,checkout,Chrome,0
20595,6040,8,244.9763173055849,tablet,organic,2022-07-27,0,0,2,1,checkout,Edge,0
20596,986,6,473.6594527502046,mobile,social,2024-04-19,0,0,2,1,cart,Chrome,0
20597,8808,2,209.76675011016405,desktop,email,2020-10-21,0,0,1,1,cart,Edge,0
20598,1146,6,316.63199885816346,desktop,direct,2019-09-19,0,1,1,1,product,Firefox,1
20599,1879,1,508.2708147853025,tablet,direct,2020-06-18,0,1,1,1,product,Firefox,0
20600,588,5,157.49448530638236,mobile,social,2021-06-12,0,0,2,0,cart,Firefox,1
20601,2898,5,224.84606651520576,tablet,organic,2020-10-15,0,1,3,1,checkout,Chrome,1
20602,162,2,332.7328982892848,tablet,organic,2021-12-24,0,0,2,1,cart,Edge,1
20603,7053,8,309.4191987131582,tablet,direct,2024-03-28,0,0,1,0,homepage,Chrome,1
20604,7376,4,328.85122126028307,desktop,email,2022-05-23,0,0,1,1,product,Chrome,0
20605,9237,4,292.218607293449,desktop,social,2020-03-27,0,0,1,1,product,Firefox,0
20606,1807,6,285.1761039773348,tablet,organic,2024-05-25,0,0,2,1,cart,Firefox,1
20607,6326,1,429.9380164818909,desktop,paid,2023-05-26,0,1,2,1,homepage,Chrome,0
20608,5680,6,457.8655092055399,tablet,email,2019-05-15,0,0,1,0,checkout,Chrome,1
20609,2026,3,191.88418487030947,tablet,paid,2019-10-24,0,0,0,0,checkout,Safari,0
20610,7477,3,307.44004200055866,tablet,direct,2019-08-20,0,1,0,0,product,Chrome,0
20611,88,4,328.82975052829056,tablet,direct,2022-09-09,0,0,2,0,product,Chrome,1
20612,2434,5,204.0526430861496,tablet,email,2024-12-25,0,0,1,1,homepage,Chrome,1
20613,3131,6,327.14841963929706,desktop,direct,2019-09-11,0,0,0,0,cart,Chrome,0
20614,3532,5,607.022322593069,desktop,social,2020-02-07,0,0,1,1,product,Chrome,1
20615,8532,3,393.9374517302956,mobile,organic,2023-03-09,0,0,1,0,product,Chrome,1
20616,4800,3,311.8030562048796,tablet,email,2020-03-08,0,0,1,1,homepage,Safari,1
20617,7434,5,248.0937752290601,mobile,social,2022-06-18,0,1,1,0,checkout,Chrome,1
20618,8559,4,219.636005900667,tablet,paid,2024-10-22,0,0,4,0,product,Safari,1
20619,5364,4,194.8601691881808,mobile,social,2019-08-26,0,0,1,1,checkout,Chrome,1
20620,7049,4,45.73535287703963,mobile,email,2020-12-30,0,1,0,0,checkout,Safari,0
20621,3510,2,70.82693345962404,mobile,email,2021-04-28,0,0,6,0,cart,Chrome,1
20622,8124,5,206.5132661301012,tablet,direct,2021-06-24,1,0,2,0,homepage,Chrome,0
20623,3267,10,264.053101216409,desktop,organic,2019-02-14,0,0,3,0,product,Chrome,0
20624,3210,10,432.0674906260676,tablet,direct,2021-07-30,0,0,1,1,cart,Firefox,1
20625,3263,7,322.06257955041883,tablet,paid,2022-10-08,0,0,0,0,product,Chrome,1
20626,3926,8,318.9628626085589,mobile,organic,2021-03-09,1,0,1,0,product,Chrome,0
20627,5428,3,297.7901730258119,mobile,email,2022-07-26,1,0,0,0,cart,Chrome,1
20628,7732,4,411.47661426591065,mobile,social,2020-09-04,0,0,1,1,homepage,Chrome,1
20629,1013,2,439.2431442187966,mobile,social,2024-03-24,0,0,0,0,product,Firefox,0
20630,4758,6,236.78221249722503,tablet,email,2021-07-23,1,0,0,0,homepage,Safari,1
20631,1349,2,237.8628135187536,tablet,direct,2020-12-12,0,0,3,1,cart,Safari,1
20632,8693,3,387.8571956793765,desktop,direct,2021-07-06,0,0,0,0,product,Chrome,0
20633,5431,9,282.270063253188,mobile,organic,2022-08-09,1,0,2,1,product,Chrome,1
20634,4739,4,434.388615804942,mobile,organic,2020-02-21,0,0,3,0,checkout,Firefox,1
20635,5067,6,472.5367878468002,tablet,organic,2022-10-28,0,0,0,0,homepage,Chrome,1
20636,4193,4,291.4123159847206,desktop,organic,2020-08-10,0,0,1,0,product,Chrome,1
20637,5828,7,361.80738728579934,mobile,social,2024-02-27,0,0,1,1,checkout,Chrome,1
20638,1739,3,222.60937216825764,tablet,organic,2024-02-22,0,0,1,0,product,Firefox,1
20639,8592,5,248.78226516992365,mobile,social,2024-02-22,0,0,0,0,product,Edge,1
20640,6284,6,419.506756888492,desktop,direct,2019-03-21,0,0,2,0,homepage,Edge,1
20641,8159,1,418.9618431764418,mobile,paid,2024-09-22,0,1,1,1,checkout,Chrome,1
20642,9308,5,59.86833090883451,,direct,2020-10-01,0,0,1,1,checkout,Chrome,1
20643,6618,5,231.9439707098129,desktop,social,2019-10-12,0,1,1,0,homepage,Chrome,1
20644,1782,1,220.7404117994973,tablet,paid,2022-06-01,0,1,1,1,product,Chrome,1
20645,4020,5,226.5229038906239,desktop,organic,2023-12-19,0,0,2,0,product,Firefox,1
20646,5040,5,292.1884095221442,desktop,social,2020-07-01,1,0,0,0,checkout,Chrome,1
20647,5606,6,307.9404085520299,tablet,direct,2021-08-28,0,0,1,0,product,Safari,0
20648,3976,6,245.68065652473783,tablet,social,2022-04-18,0,1,1,0,cart,Firefox,1
20649,5720,6,282.7916748856961,mobile,paid,2020-09-01,0,0,0,0,cart,Chrome,0
20650,3952,5,240.93194940345927,desktop,social,2023-07-06,0,1,1,0,homepage,Firefox,0
20651,3576,1,243.2872927637684,desktop,organic,2019-12-15,0,1,2,1,checkout,Safari,1
20652,283,6,336.65178132855897,mobile,paid,2022-04-23,0,0,0,0,cart,Safari,1
20653,1545,1,332.88243668990924,tablet,organic,2019-07-31,0,1,1,1,checkout,Firefox,1
20654,5758,6,531.1478559185603,desktop,paid,2020-06-13,0,0,3,0,checkout,Chrome,0
20655,763,5,304.4030855388,desktop,social,2022-07-02,1,0,2,1,cart,Firefox,1
20656,4749,10,339.68255334269264,desktop,organic,2024-03-12,1,0,0,0,cart,Chrome,0
20657,6314,4,469.97603149941335,tablet,email,2020-12-10,1,0,1,1,product,Firefox,0
20658,2721,4,228.21563206076436,mobile,social,2019-03-06,0,0,2,1,cart,Chrome,1
20659,774,2,503.9160129767186,desktop,direct,2021-10-05,0,0,0,0,product,Firefox,0
20660,7741,6,141.6876874825361,mobile,social,2023-11-28,0,0,2,0,cart,Chrome,1
20661,6509,8,405.98586822752674,desktop,direct,2019-12-02,1,0,2,1,homepage,Chrome,1
20662,7901,4,308.16573189970126,desktop,social,2019-09-19,0,0,2,1,product,Chrome,0
20663,1726,3,365.8132930495695,desktop,social,2021-02-15,0,1,4,1,product,Safari,1
20664,4251,6,259.83583767260205,mobile,email,2024-01-13,0,0,0,0,cart,Chrome,1
